
Energy_Use_Intensity,Building_Activity,Work_Hours,Percent_Lit_Off_Hours,Number_Workers,Number_Desktops,Percent_Cooled,Main_Heat_Equip,Main_Cool_Equp,Floor_Ceiling_Height,Number_business
113.2998519,6,40,0,120,190,100,1,1,9,3
56.69658333,39,168,50,4,1,100,5,5,10,1
85.72322581,49,168,25,0,30,100,10,2,8,1
25.4785,21,2,0,5,30,100,20,1,16,1
28.37862222,9,60,0,25,10,25,13,1,27,1
23.27055833,9,168,50,150,80,18,10,2,7,5
30.00142857,2,40,5,2,2,50,5,1,8,1
30.79458333,42,83,10,2,3,100,9,2,8,1
54.23432653,24,40,20,65,4,100,42,3,40,1
41.68921786,4,42,10,615,500,100,42,3,12,2
43.1285,7,40,25,2,30,50,9,1,12,1
1.78839,9,75,0,2,30,100,10,2,45,1
241.3771429,12,126,30,1,30,100,9,1,10,1
37.88712727,2,60,5,100,100,100,10,2,25,1
54.59508772,2,40,25,13,13,100,1,1,12,2
28.23402899,21,80,5,10,6,80,10,2,10,1
188.5041935,33,105,5,6,6,100,2,2,12,2
63.07578049,24,102,10,35,15,100,10,2,12,3
110.7453143,35,168,10,80,22,100,10,2,8,1
15.15372727,21,14,0,1,1,45,13,5,20,1
45.77114571,29,112,25,250,950,100,11,2,10,1
53.645008,2,168,15,2500,1800,95,27,14,10,4
56.70803146,55,40,10,246,174,100,4,3,9,1
103.6477273,4,40,10,62,62,90,3,3,12,1
105.3521649,33,98,10,9,4,100,27,1,14,1
75.26559494,29,72,25,15,7,100,11,3,22,1
25.14011667,38,168,20,145,50,100,11,2,10,1
11.62513253,7,40,5,25,25,50,9,2,9,1
91.662955,35,168,75,700,500,100,27,3,12,1
146.8892857,48,45,0,3,30,100,10,2,12,1
41.12032083,51,84,10,101,150,100,10,2,10,996
19.19589,54,45,20,50,45,75,4,4,9,1
150.5475,12,168,10,8,1,100,10,2,12,1
471.2815918,14,48,5,6,1,100,3,2,14,1
4.885280769,9,50,50,20,4,20,5,3,38,2
27.51633684,29,106,10,230,25,100,42,3,11,1
37.93930233,38,168,50,10,30,100,9,1,8,1
140.8402143,8,168,50,80,60,90,27,3,12,1
7.249005882,10,90,0,40,10,17,10,2,40,1
154.3153684,23,90,10,20,50,100,2,2,30,1
13.73194872,25,73,5,2,3,100,10,2,10,1
11.97690566,4,45,5,75,75,100,11,4,8,1
29.18669841,2,54,30,500,600,100,11,3,13,21
1.338915254,9,50,0,85,35,20,13,2,24,2
67.87822917,35,168,30,250,150,100,11,8,8,1
60.887505,38,168,95,50,12,95,11,3,10,1
12.13166667,44,168,10,1,1,100,21,2,8,1
19.95742,36,168,30,350,10,100,27,1,13,1
1.904888889,9,55,10,32,30,100,9,2,18,1
101.5794286,46,168,10,5,2,25,17,1,18,1
14.96298701,54,45,90,70,60,100,2,2,10,1
28.6409375,1,1,0,0,30,100,10,2,10,1
33.77411765,26,40,0,5,4,100,2,2,16,1
22.55961762,2,45,0,35,40,100,9,1,10,8
37.21375,4,36,0,4,1,75,9,2,9,1
22.81974733,9,168,20,900,700,100,13,2,42,1
6.705,10,50,0,2,30,100,10,2,14,4
107.9802581,8,168,25,400,249,100,27,16,10,1
28.02901667,6,50,25,90,50,100,1,2,12,10
21.80373585,9,168,70,20,12,30,13,2,20,2
62.18000685,6,60,10,225,130,100,11,3,12,50
30.07428571,10,40,20,6,3,10,4,4,30,2
23.12681818,29,65,5,60,10,50,10,2,10,1
5.7844,10,40,10,2,2,100,9,1,9,1
57.70319444,39,168,10,3,2,75,2,2,10,1
37.92940414,38,168,50,80,50,90,3,3,9,1
89.95160274,38,168,80,18,11,100,11,2,8,1
7.029075,47,45,0,15,10,10,2,2,9,1
18.98443182,28,40,0,3,1,100,22,2,30,1
17.33647143,9,12,15,90,42,5,10,2,38,1
49.65552381,2,60,10,40,40,100,16,2,12,1
7.682765432,10,60,5,20,10,50,10,2,15,1
47.62609072,29,107,40,110,250,100,10,2,14,1
31.48231818,5,60,25,66,30,100,10,2,12,8
95.7737675,35,168,33,800,125,100,11,3,10,3
70.85805263,39,168,90,12,5,90,5,5,8,1
20.13011236,2,45,5,15,15,33,17,2,10,1
30.93255,48,45,0,15,10,100,9,1,10,1
86.56977778,38,168,30,1,30,100,4,2,10,1
98.51659512,42,126,2,150,50,100,10,2,17,5
99.022905,42,168,50,200,50,65,10,2,17,1
25.99173134,2,45,10,25,11,25,10,2,8,1
58.52120588,50,55,6,54,28,93,10,2,23,16
14.77025,48,40,5,3,1,60,2,2,16,3
75.16196667,38,168,90,75,25,100,5,5,10,3
147.3915833,36,168,50,20,6,100,5,2,10,2
99.32685821,19,60,5,325,325,100,2,2,10,14
24.73800909,23,58,20,46,200,75,2,2,16,3
21.24206667,39,168,90,2,3,100,9,1,11,1
83.66214286,33,21,0,10,1,80,10,2,10,1
33.0247475,4,64,40,1000,800,66,7,3,11,15
9.265439024,29,85,15,100,1200,98,11,3,9,1
10.72597167,10,96,25,80,50,20,2,2,12,20
15.116,9,50,0,15,8,100,22,2,15,1
32.502684,21,168,30,57,124,95,11,3,12,2
44.09076923,6,50,5,12,8,50,20,1,8,2
20.99561333,28,60,20,100,600,10,11,5,10,1
11.69204545,21,40,1,2,1,100,4,4,9,1
68.25595902,42,133,2,125,75,80,10,2,17,2
2.5275,9,50,0,20,4,100,10,2,50,1
87.01464,42,69,0,10,50,75,7,5,50,10
67.36903333,38,168,80,300,52,100,4,4,9,1
113.365475,24,80,10,12,3,25,11,2,24,1
16.06,21,16,10,8,2,70,10,2,10,1
164.2055556,33,14,5,15,2,75,2,2,12,1
6.757333333,9,50,0,4,4,35,20,1,14,1
2.861607692,9,45,30,4,2,1,10,2,40,1
84.07757143,35,168,20,175,300,100,11,2,15,1
48.4925,10,40,50,3,3,75,5,5,8,1
28.84972603,25,106,30,42,50,14,2,2,9,12
11.49763636,21,20,0,0,3,100,9,1,9,1
62.01936,50,75,5,40,15,80,2,2,18,4
6.44125,47,12,0,10,30,100,10,2,16,1
16.43125,47,38,0,1,30,20,10,5,16,1
60.9858,42,80,100,16,4,100,17,2,14,1
14.81154,9,60,0,40,30,20,10,2,20,1
50.729,2,68,20,2500,200,80,7,2,10,5
19.96244615,9,50,2,15,15,10,10,2,14,1
8.331563636,1,0,10,0,30,40,10,2,16,0
1.686541667,10,119,25,0,30,100,10,2,10,1
58.04828788,27,40,10,5,4,100,28,16,12,1
22.67531,21,45,20,17,7,90,11,3,8,1
12.51826143,10,60,20,350,350,45,11,6,25,12
13.88522222,28,55,25,50,40,75,10,2,18,1
54.68892308,50,31,1,8,12,100,2,4,9,3
39.695766,2,45,15,1100,1000,90,17,3,12,150
37.96226471,38,168,20,15,6,100,2,5,8,1
19.32654167,18,63,25,50,25,100,9,1,8,1
103.212963,4,168,50,80,250,100,10,3,10,3
65.87885714,18,36,5,9,20,100,1,1,10,1
11.86324107,9,40,0,100,7,15,13,2,21,1
27.10212308,9,70,1,150,200,20,10,2,14,14
23.29425,10,50,0,8,6,15,2,2,50,1
25.24746269,36,168,50,20,8,100,11,1,9,1
13.15384568,19,40,10,200,175,100,10,2,10,2
41.19788605,2,55,10,1140,1250,100,7,3,14,46
8.465217391,31,32,2,2,4,40,11,1,8,1
37.742,2,42,10,5,6,100,4,4,8,1
55.45916667,16,5,0,1,30,100,10,2,25,1
21.64227397,2,25,20,50,30,40,11,2,10,1
36.197316,2,40,15,1200,5,100,11,3,16,1
117.775582,35,168,80,70,60,95,11,2,10,4
10.94956522,25,7,0,0,30,25,10,2,8,1
55.42882714,2,72,10,1450,1500,60,7,1,12,26
36.40666667,47,40,0,9,2,25,13,2,18,1
44.83418,52,42,5,220,177,65,11,3,15,18
16.00886462,9,48,7,75,50,35,13,2,10,3
49.95104167,9,45,1,9,4,40,20,1,8,1
260.3585714,12,100,10,2,2,100,2,2,7,1
37.57526316,2,50,25,10,20,100,4,4,7,6
39.72306,27,68,25,20,28,100,11,3,12,1
271.1885455,14,168,10,25,2,100,10,2,8,1
32.25769429,2,50,5,2300,1400,100,27,3,9,21
7.786009677,1,0,10,0,30,100,7,2,9,0
32.95137037,24,168,25,4,3,100,10,2,9,1
117.3064,49,168,100,0,30,50,2,2,15,1
15.97526,2,100,10,100,8,100,10,2,9,1
86.47236066,50,71,7,187,43,90,2,2,18,23
13.91844262,10,45,10,20,16,50,11,2,14,2
32.50154795,38,168,60,13,8,80,4,4,8,1
16.91549388,9,65,0,77,35,13,10,2,32,1
25.47020606,29,40,99,180,280,90,17,3,8,1
39.81435882,54,80,10,200,400,100,11,2,10,1
37.8481,40,168,20,13,18,100,11,1,8,1
122.7176714,8,168,20,450,265,95,27,16,9,1
49.89873016,19,55,5,20,80,98,11,3,8,2
8.195533333,47,40,10,4,30,10,10,2,14,1
18.61569444,21,6,0,4,30,100,10,2,8,1
64.19475,22,168,10,600,30,100,10,3,15,1
9.561965333,51,50,1,200,110,75,10,2,12,996
9.6948,9,30,15,9,2,100,5,2,12,1
6.317777778,46,40,0,2,30,100,31,2,15,1
23.00165,27,80,50,525,500,100,28,2,9,1
29.9829,42,50,0,4,1,70,10,2,12,1
88.55806889,35,168,60,7500,1500,100,27,16,8,4
44.53766667,43,68,10,72,85,15,10,2,24,2
14.99376923,11,60,0,2,1,100,10,2,9,1
23.73390341,54,60,15,108,1275,100,11,3,8,1
79.14225352,36,168,30,45,35,100,4,4,10,1
18.65683721,28,75,30,45,12,75,11,3,9,1
6.88,46,50,10,4,30,100,13,2,17,1
38.84176226,52,50,10,200,100,90,11,3,18,6
52.45599667,2,45,20,500,200,100,7,3,11,40
1.541155556,10,40,1,2,2,10,9,2,18,1
91.41287111,42,126,2,150,75,100,10,2,17,4
6.946708333,55,55,30,22,14,50,17,5,10,1
27.0369899,55,65,10,125,57,100,11,2,9,1
5.09365,10,50,5,8,2,20,20,1,16,1
28.946475,22,80,10,64,60,60,11,2,25,3
1.294823529,42,46,25,2,12,100,10,2,20,1
101.1084471,35,168,70,900,2152,100,27,3,9,1
2.52875,10,12,0,0,30,100,9,2,20,1
37.12666667,15,30,25,3,30,50,9,1,14,1
61.00513333,47,60,0,20,24,20,10,2,10,1
25.50986667,55,55,0,35,100,1,11,1,10,1
2.500689655,11,20,10,1,30,100,10,2,10,1
46.85673148,38,168,10,30,15,100,7,3,10,1
23.93724,24,75,10,20,9,90,11,2,10,10
45.47968444,22,90,60,100,75,75,27,3,9,1
14.09102041,2,56,20,12,30,100,11,2,9,5
42.13618167,9,152,100,800,400,1,4,4,48,1
16.18740816,29,60,1,45,10,5,22,4,10,1
25.9001831,37,168,10,20,20,75,10,5,10,2
76.9258125,50,117,4,106,52,100,10,2,16,15
20.01266176,9,120,10,220,30,65,10,2,30,1
33.722186,23,80,20,50,50,100,27,16,10,3
120.440816,27,168,60,145,504,100,2,2,13,1
35.65002899,9,45,5,45,10,100,10,2,30,2
48.91010101,27,168,20,5,50,100,2,2,9,1
18.84054237,36,168,30,15,1,95,11,1,8,1
33.065175,38,168,20,75,30,75,11,3,8,1
80.97637561,42,168,50,150,50,95,10,2,17,4
71.51805152,35,168,80,260,850,98,10,8,8,9
31.70401754,54,45,5,62,60,100,10,2,10,1
48.5139875,2,12,10,850,300,90,27,3,12,50
72.93697414,50,75,6,107,51,100,10,2,15,17
88.14738636,54,60,10,4,30,75,1,1,14,1
72.52280328,2,168,10,33,55,100,11,2,15,2
43.30991667,2,65,20,200,80,98,11,3,9,27
50.101875,46,60,0,2,1,10,40,1,15,1
362.6835349,33,168,0,16,4,100,2,2,25,2
15.1728,10,60,10,40,20,13,13,5,25,1
92.55664516,19,61,25,100,30,100,11,4,9,1
83.17654717,28,105,20,125,57,100,11,2,12,1
34.91772222,55,55,5,50,6,100,4,1,10,1
71.70880263,50,75,6,77,35,90,2,2,20,16
58.92650625,29,55,50,65,100,100,2,3,22,1
53.51235821,50,46,16,27,22,100,1,1,12,7
27.90236066,24,16,20,10,30,100,27,2,25,1
22.44847143,54,52,10,65,100,95,11,2,16,1
16.50964,2,48,20,14,17,75,10,2,10,1
7.77268,10,60,40,15,8,20,10,2,15,1
59.97368947,50,50,35,78,51,100,2,2,22,4
73.3633,19,72,10,15,10,100,10,2,10,1
64.40247625,35,168,80,900,1500,100,11,3,10,1
8.635068493,11,98,10,2,3,54,7,5,22,1
9.515391304,21,8,20,5,2,100,10,6,12,1
40.83875,47,45,10,4,2,40,13,1,22,1
20.05663415,42,66,5,20,14,100,10,2,20,1
48.0477193,38,49,40,12,1,50,5,5,8,1
24.7898625,2,60,10,400,300,80,2,3,10,2
23.02763333,54,68,35,50,150,70,11,3,8,1
56.16521538,10,168,30,240,100,40,10,2,33,1
64.73258065,7,100,2,12,30,100,10,2,9,1
17.88499794,11,168,5,35,50,8,9,2,20,2
4.746471429,10,80,1,10,30,1,9,1,12,2
104.4411048,8,102,100,240,50,100,11,2,10,3
62.67848,35,168,75,3250,800,100,10,3,8,1
43.878875,28,100,10,32,50,100,10,2,10,1
112.3135,43,114,20,2,30,75,10,2,15,1
63.12993651,2,85,10,200,225,80,10,2,15,1
42.08269388,2,36,0,7,5,85,11,5,10,1
137.503617,8,93,92,100,200,92,27,16,10,1
28.13933333,42,55,0,3,5,100,2,2,25,1
76.81578947,28,60,0,6,2,100,2,2,10,1
36.02933333,42,58,10,14,10,100,10,2,9,1
6.350857143,21,12,10,10,30,100,21,2,10,1
40.82947,2,14,10,200,200,90,4,2,10,13
20.53897015,54,54,40,142,100,40,17,5,10,2
41.99135385,28,56,0,80,300,100,7,16,8,1
31.956,2,32,0,7,1,100,10,2,10,1
40.99165686,38,168,80,15,5,100,5,5,15,1
19.64668675,48,50,15,143,35,25,10,2,10,3
4.27862,9,49,0,32,17,10,13,2,16,1
11.92630417,2,45,20,100,435,40,10,4,14,1
39.0145098,44,40,20,74,5,100,10,2,15,1
29.89111765,2,55,40,500,300,100,11,3,10,15
42.48158621,19,47,25,96,90,99,11,2,9,1
76.31040299,50,76,24,38,21,100,10,2,20,4
71.111,24,168,10,8,6,100,2,2,18,1
32.72603077,24,40,1,5,4,100,11,16,26,1
24.27075,29,60,0,3,30,100,27,2,20,1
23.12114754,2,50,15,200,200,100,11,2,14,5
66.30553846,50,75,10,16,10,100,2,2,14,5
53.70128,4,70,10,125,100,100,11,2,12,1
8.7532,21,11,3,12,30,100,9,1,10,1
56.55328,38,168,30,150,60,100,27,3,9,1
48.95234568,10,72,10,5,11,100,10,2,14,1
46.7007275,4,60,20,1532,1500,80,27,16,15,3
1.6214,21,1,0,2,30,100,9,1,10,1
34.32621818,27,65,10,12,50,100,11,3,8,2
32.21865455,10,46,5,12,20,100,10,2,20,1
31.85388889,26,45,5,12,35,75,11,2,9,1
21.13825,19,40,0,10,8,100,2,2,10,2
29.16374699,4,40,10,200,200,95,11,2,15,1
327.928,32,135,0,5,1,100,2,2,9,1
62.22036441,50,71,16,90,50,100,10,2,15,16
20.17883714,10,80,45,800,700,50,11,1,12,101
16.67745116,54,90,10,80,150,85,11,2,12,1
37.70965091,2,50,10,886,600,100,28,16,10,1
62.39112722,19,80,30,850,400,57,27,16,14,1
16.75823667,10,60,10,3,2,10,11,5,18,6
19.69273529,28,43,10,35,35,90,11,3,10,1
5.540380952,30,64,0,13,1,66,17,2,8,2
26.46148837,24,126,0,7,3,100,2,2,9,2
5.2097,9,45,0,40,20,10,2,2,24,1
43.5254,47,84,0,0,30,100,10,2,10,1
102.4999821,50,98,7,60,22,95,10,2,20,8
34.73301818,25,100,10,35,20,100,10,2,12,1
28.94045,10,1,0,1,30,100,10,2,16,1
28.4522,42,60,10,6,6,100,10,2,18,2
14.75065957,55,40,10,70,55,85,10,2,8,1
177.18,49,18,0,0,30,100,5,2,24,1
195.6806452,33,126,0,30,20,65,10,6,14,1
121.1494635,17,168,75,175,400,98,10,3,10,1
16.70513636,52,50,15,300,300,100,11,3,10,2
12.27016949,46,60,0,1,30,2,5,5,14,1
375.1663158,12,112,10,2,30,60,2,2,15,1
46.53876282,4,40,10,400,400,100,11,3,14,1
118.6458092,35,168,20,250,1000,100,11,3,9,2
47.18572083,6,60,25,677,300,100,11,3,18,22
31.46677419,27,70,3,15,30,100,11,2,12,1
71.79418,35,168,75,2083,2166,90,27,16,8,4
125.2547797,19,12,10,300,16,100,4,4,9,3
12.48075269,9,60,10,22,110,40,10,2,9,1
58.85735849,47,168,0,4,2,15,20,1,18,1
50.81851667,38,168,15,40,36,100,4,2,15,3
71.05637073,49,116,50,125,50,100,11,3,9,1
37.72571429,2,40,0,3,9,100,5,5,8,1
31.14376582,6,45,50,510,45,100,2,2,8,1
101.7828951,2,60,20,1000,200,100,7,2,9,1
32.41693667,6,60,10,1450,800,85,27,3,13,22
16.45385556,9,40,0,35,12,25,2,2,20,1
109.457037,24,40,5,6,6,80,2,2,40,1
62.4442961,37,168,25,10,200,95,28,16,14,1
101.4723534,19,68,50,1100,1100,92,11,3,16,4
82.22194444,19,60,10,22,9,100,2,2,12,1
55.45364706,33,65,0,3,30,100,10,2,15,1
40.98019512,2,50,10,205,43,100,7,3,8,6
104.3542,35,168,70,50,167,100,42,3,8,2
68.93965957,37,168,20,20,25,100,5,3,10,1
14.88933235,52,63,10,300,125,90,27,3,12,11
6.609047619,42,35,0,1,30,100,9,2,14,1
20.0341,10,55,0,8,30,100,10,2,25,1
3.8658,21,60,10,4,4,100,10,2,10,1
16.47536061,9,45,5,75,40,15,4,4,35,1
48.52303571,2,40,0,15,1,100,2,2,10,1
17.86253333,46,54,10,9,6,100,13,6,16,1
41.83065217,27,40,50,8,40,50,10,2,10,1
22.91778947,7,40,10,173,5,70,2,2,10,1
50.379,50,55,39,18,12,100,10,2,16,4
68.54073214,2,50,5,130,120,45,7,6,12,3
14.96444444,9,50,5,22,8,5,10,2,30,4
31.75317857,2,40,20,10,24,100,10,2,9,2
35.34205172,55,55,15,65,183,100,11,3,8,1
57.82403462,47,168,20,60,24,5,5,1,25,1
90.56150676,42,168,30,200,50,85,10,2,17,1
39.832,21,4,0,1,30,90,20,5,8,1
49.95608372,2,55,10,300,330,100,7,3,10,32
43.97722222,47,40,0,1,1,100,13,2,12,1
14.69331566,29,80,40,300,76,60,11,3,7,1
94.16489545,42,168,50,150,50,95,10,2,17,5
77.25948824,35,168,20,7500,2000,80,28,16,8,1
25.47391111,9,70,2,275,250,20,10,2,8,1
67.05741892,50,75,17,67,27,84,10,2,12,11
334.4423333,12,168,16,2,1,83,10,2,10,1
79.10926714,35,168,30,2083,2000,100,11,3,12,9
42.90493919,42,80,50,45,6,100,10,2,18,1
3.881954545,10,48,0,3,2,50,9,1,16,2
91.73578,35,168,10,400,150,100,11,3,9,1
19.728,6,60,25,45,25,100,12,2,10,7
7.662689655,21,3,0,2,2,66,11,1,24,1
21.52737,9,168,50,19,6,5,5,2,25,1
49.655564,2,60,20,350,450,100,11,4,11,8
11.8238125,26,50,5,3,3,100,11,2,10,2
70.05314589,4,60,50,800,600,75,4,3,7,1
31.46372917,29,55,5,95,2,75,2,2,12,3
74.24275862,4,40,0,4,4,100,9,1,9,1
32.879825,9,90,10,180,100,5,10,6,34,1
2.531922222,9,12,10,12,7,45,13,2,26,5
5.93684375,9,168,1,3,4,20,1,1,30,1
13.85434783,21,11,0,8,30,100,2,1,30,1
140.9096154,2,168,50,8,8,100,10,2,8,1
77.48554426,4,60,20,350,300,100,27,2,9,14
34.65838468,6,55,10,1000,900,100,7,16,13,30
26.3985,2,50,20,120,100,90,27,3,12,1
96.2057122,42,168,50,150,75,100,10,2,17,5
63.06071939,2,70,40,315,181,100,27,3,13,6
25.89073478,37,168,30,24,30,100,11,3,10,1
40.389804,42,77,25,60,33,100,17,3,12,1
11.17984,28,45,10,60,60,20,11,4,9,1
117.1443788,2,85,20,325,30,100,2,16,9,35
58.48133929,28,40,20,45,50,100,11,3,9,1
10.14683333,42,45,30,11,6,50,10,2,16,1
17.255,47,40,10,7,1,100,9,2,12,1
37.05531471,2,54,20,458,400,100,11,3,14,14
33.27873488,29,60,20,195,300,100,11,2,9,1
34.40296774,28,45,20,50,50,100,11,3,8,1
411.1295,12,133,5,4,1,100,2,2,10,1
22.84888889,4,40,0,4,5,100,17,5,20,1
66.0287,38,168,60,40,20,100,7,16,9,1
41.58948148,17,168,40,175,177,90,10,2,12,1
28.55229167,9,50,25,18,10,75,10,2,10,2
39.63496667,28,50,10,55,84,90,11,5,12,1
4.243388889,9,20,2,85,35,65,2,2,34,1
14.12472881,24,60,10,12,5,100,10,2,11,1
17.22535294,28,61,5,60,55,10,17,5,10,1
60.1705875,27,168,25,700,180,100,27,3,9,17
31.39989533,27,78,50,1500,3615,100,42,3,13,1
46.25285507,54,55,20,52,30,100,17,2,8,1
56.62932258,27,60,10,20,160,100,11,16,15,1
22.67980597,4,45,5,150,100,10,10,2,9,4
12.41273231,9,60,0,75,50,4,10,2,35,3
40.68008,38,168,30,75,6,80,10,3,10,2
39.18476,28,75,10,150,250,100,4,4,10,1
16.60159091,7,45,10,7,3,100,10,2,8,2
25.36166667,42,72,0,2,1,100,10,2,8,1
36.31310345,2,40,1,15,12,100,10,2,14,3
65.533058,2,168,10,2500,3615,100,11,3,13,1
56.850625,2,40,10,2,1,100,1,1,8,1
48.93290909,4,40,10,27,12,100,9,1,8,2
15.38831818,25,105,15,30,12,1,11,1,10,6
29.01294286,4,50,20,40,80,75,11,3,10,1
17.49355224,2,50,25,20,30,100,4,4,9,1
29.37333333,2,40,50,2,3,100,4,2,10,1
95.27701754,34,85,5,21,13,75,2,2,20,1
5.730306818,10,11,0,10,6,10,2,2,20,1
202.0944118,12,168,10,3,2,95,10,2,14,1
29.233,19,53,10,11,7,100,2,2,9,1
78.7954,42,168,30,150,50,80,10,2,17,8
17.9889,47,40,10,3,2,10,40,5,15,1
84.47108989,35,168,85,650,3615,100,42,3,10,4
143.6398822,38,168,40,200,25,85,2,3,10,1
16.84126027,54,40,10,65,150,100,21,2,9,1
25.51494118,2,40,25,350,45,80,11,2,8,1
47.47280204,16,168,35,250,1072,75,11,3,12,1
13.35559322,47,45,20,9,30,20,5,5,12,1
38.75806452,18,50,5,2,4,100,2,2,9,1
19.54418033,38,168,10,10,30,100,2,5,9,1
88.5771129,50,88,47,114,41,96,10,2,12,13
32.99275,2,65,25,150,100,90,11,2,13,8
47.82166667,46,55,5,60,50,25,10,2,26,1
12.01423571,29,60,5,35,70,100,11,2,10,2
54.74287667,9,130,50,350,60,15,10,2,40,2
21.70291509,37,168,2,0,200,100,4,4,8,1
39.62492308,3,60,10,16,20,50,2,1,30,1
114.38632,35,168,70,400,1000,95,2,4,8,1
39.27090909,5,24,10,3,1,100,2,2,12,1
28.25315152,37,168,45,0,30,100,9,1,8,1
71.05219592,2,16,35,500,200,100,11,5,8,3
44.39669388,2,55,40,1350,350,100,7,3,11,13
22.61447143,9,60,5,36,40,80,2,2,10,1
44.22896429,4,40,10,50,30,100,11,16,8,1
56.55375111,2,65,50,1000,2000,100,11,3,9,60
14.70154167,10,40,10,7,1,95,10,5,20,1
38.48675,21,20,10,7,30,100,9,2,22,2
10.12507042,2,45,50,8,18,100,9,2,10,1
20.28428,28,40,10,50,30,100,11,3,10,1
34.60481667,2,36,10,75,35,40,10,2,25,28
87.7536375,2,168,10,250,375,100,11,3,10,3
11.85833333,25,14,0,2,30,100,5,2,10,1
25.36898969,25,78,10,100,125,90,27,16,15,1
4.105473684,10,45,5,10,10,35,10,2,10,1
71.12199,42,168,50,300,10,100,10,2,17,6
55.77712329,31,45,5,17,4,100,4,4,8,1
27.27082222,31,72,60,90,80,80,11,3,9,1
75.58485116,42,168,30,150,50,100,10,2,17,5
5.123213333,10,45,10,35,30,75,1,1,10,1
74.92866667,25,49,0,1,3,75,11,2,8,1
128.3224886,35,168,40,125,100,100,42,3,9,1
43.59793548,27,64,25,5,40,90,11,3,10,1
32.594375,48,40,10,1,30,95,5,5,10,1
71.40622549,2,62,20,80,53,100,10,2,9,15
13.64479268,49,50,15,200,65,75,27,16,12,1
102.8980948,19,168,60,150,300,100,10,2,10,3
100.3634286,33,60,10,4,1,75,3,2,7,1
37.77725902,6,40,25,900,8,70,7,5,9,16
29.54412179,28,88,30,120,100,20,17,3,10,2
53.82188667,20,50,0,50,8,97,2,2,30,1
5.875987654,10,40,80,0,30,100,10,2,30,1
32.33484267,51,73,25,500,300,100,10,2,30,996
127.0247692,35,168,50,533,300,100,27,16,8,1
8.796566667,9,45,0,20,10,20,9,6,22,3
39.47231852,16,168,40,200,40,100,11,3,8,1
32.74558333,42,50,30,2,7,80,10,2,9,1
140.6680842,2,168,66,244,414,90,27,2,14,10
49.03274375,35,168,10,200,999,51,10,3,8,1
30.1110098,31,72,5,20,30,60,2,2,15,3
196.3182143,33,60,10,6,30,100,2,2,12,1
12.77415054,9,40,1,50,12,10,2,2,24,1
9.019257576,10,55,0,10,16,10,10,2,22,4
1.952333333,1,0,10,0,30,50,9,1,12,0
32.561034,38,168,50,800,50,100,27,3,12,4
124.2681413,35,168,60,1900,500,100,42,3,10,2
46.55571429,21,11,0,4,30,100,10,1,8,1
34.70469136,55,54,15,49,210,100,11,3,9,1
7.056181818,49,0,10,0,30,20,13,1,26,1
52.61742857,21,40,5,6,30,100,2,2,20,1
56.34748958,38,168,40,25,6,95,11,5,12,1
74.67336,36,168,30,10,5,90,11,5,8,1
44.62343043,38,168,10,140,30,95,11,8,9,1
138.0215789,12,168,10,9,3,100,10,2,15,1
109.097623,35,168,15,250,200,100,2,3,14,2
14.3692,47,168,1,4,2,25,13,1,20,1
57.13048,36,168,50,50,30,100,2,2,8,2
8.714916667,10,10,1,9,9,25,10,2,14,1
33.03049153,38,168,30,120,40,100,2,5,9,1
68.50322857,38,168,25,50,17,100,7,3,10,1
32.5671925,38,168,25,80,50,99,11,3,8,1
48.40886275,16,168,30,16,10,40,13,2,12,1
38.35147826,4,40,10,40,40,100,10,2,9,2
40.53356,6,168,60,2400,1814,100,27,14,12,25
1.982745098,11,168,0,0,30,100,10,2,14,1
99.23833333,2,45,0,2,3,100,1,1,8,1
12.56477143,28,50,20,120,180,70,11,5,20,1
36.23526724,28,50,10,99,60,100,7,3,8,1
125.2309077,35,168,90,400,250,100,11,3,10,1
44.09987952,28,40,15,65,100,95,3,2,10,1
70.91280469,50,75,15,96,33,97,10,2,20,14
41.23136264,28,60,5,43,30,100,3,1,14,1
63.80714765,25,16,25,350,300,90,7,16,25,10
32.56291714,4,50,15,400,400,90,11,3,9,10
16.664,24,10,0,2,30,100,20,2,12,1
51.78343404,2,65,20,660,725,100,7,16,14,35
34.34155556,2,55,20,50,30,100,10,3,14,7
60.27690909,6,50,25,200,100,100,2,2,11,10
4.5076,21,8,10,2,3,100,10,2,8,1
271.9574074,32,112,5,10,1,100,10,2,15,1
24.12193333,9,50,20,23,10,65,2,2,15,1
44.55459889,38,168,80,65,10,90,11,3,10,1
38.346,43,10,0,1,30,25,4,4,8,1
53.39414634,16,168,20,15,20,80,10,2,8,1
12.65888525,6,40,10,15,15,100,10,1,10,4
18.22541667,2,168,90,6,5,100,9,1,20,1
5.528938272,21,40,5,3,3,100,1,2,25,1
13.20511111,31,80,5,10,12,60,10,2,15,1
33.1264,48,60,15,10,6,100,2,2,10,1
56.14726786,28,50,25,28,60,100,12,2,12,1
41.49661538,42,45,5,7,1,60,12,4,9,1
75.94082065,42,168,50,200,50,100,10,2,17,1
55.81279222,35,168,50,1000,1000,100,42,3,8,1
70.31188235,43,60,10,6,5,75,2,2,20,1
40.26159036,7,60,20,60,80,100,10,2,12,1
51.10266667,2,40,25,4,1,100,2,4,10,2
92.266664,17,168,10,250,100,100,10,2,35,1
35.04181818,40,168,20,3,2,15,17,5,9,1
102.7547273,36,168,25,7,4,100,9,1,9,1
